versiculo,degree_centrality,eigenvector_centrality,betweenness_centrality
Êxodo 29:20,0.000594000594000594,9.352750512737148e-05,4.396563874272526e-05
2 Reis 10:7,0.00033000033000033,9.349850869014e-05,3.849651389579903e-05
2 Reis 5:23,0.000363000363000363,9.34605584445121e-05,8.365234067834403e-05
Números 17:4,0.00033000033000033,9.346041718882254e-05,9.727928608672748e-06
Lucas 9:38,0.00033000033000033,9.34328784121917e-05,1.3090653249354839e-05
Jó 17:7,0.00039600039600039597,9.339553600904272e-05,4.872815102271091e-06
Deuteronômio 3:3,0.000297000297000297,9.339527467201497e-05,6.446963878193906e-05
1 Crônicas 4:39,0.000297000297000297,9.33458192295097e-05,5.0331922368062126e-05
Deuteronômio 31:15,0.000132000132000132,9.333217723366335e-05,4.360389367551747e-06
Daniel 2:4,0.00099000099000099,9.332518979904091e-05,0.0008126686849263472
Salmos 77:4,0.000429000429000429,9.332216585270875e-05,6.956724089183813e-06
Daniel 3:14,0.000231000231000231,9.313096092730578e-05,4.103896918503533e-06
João 3:24,0.000264000264000264,9.310202877439409e-05,8.529574556054433e-07
Números 5:17,0.000297000297000297,9.295908604640454e-05,3.5422516059935664e-05
Deuteronômio 25:3,0.00019800019800019799,9.293763182812439e-05,2.9749428381353396e-06
Êxodo 21:21,9.900009900009899e-05,9.293062475977539e-05,8.453090965140961e-06
Eclesiastes 8:14,0.000627000627000627,9.291100723298227e-05,7.107604490833077e-05
Josué 8:24,0.000297000297000297,9.285031634662063e-05,1.0766974778323406e-05
2 Reis 12:17,0.000561000561000561,9.282835801423624e-05,0.00017366083375839944
Isaías 7:7,0.000462000462000462,9.281333143829973e-05,3.607779861185589e-05
Josué 18:14,0.00033000033000033,9.281031881739416e-05,2.1995096961544874e-05
Gênesis 42:9,0.000726000726000726,9.268508394583272e-05,0.0004025955640155845
1 Reis 20:32,0.000495000495000495,9.265999594701702e-05,5.277273873353897e-05
Naum 3:9,0.000462000462000462,9.265173356809649e-05,8.550536926411912e-06
Atos 10:8,0.000264000264000264,9.259869470973768e-05,1.1060596887607004e-06
Amós 4:9,0.0007920007920007919,9.250582337588242e-05,0.0004048674018033505
Juízes 19:16,0.000561000561000561,9.247041023997245e-05,9.969276986812756e-05
Levítico 11:29,0.000594000594000594,9.237190676671312e-05,0.0001363854443155394
Gênesis 47:25,0.000429000429000429,9.22623055779656e-05,7.79758676236356e-05
1 Samuel 19:18,0.000231000231000231,9.220213673592026e-05,8.047819122110866e-06
João 6:43,0.000231000231000231,9.219106474312618e-05,1.6401114727871988e-06
Naum 2:7,0.000231000231000231,9.218413723383333e-05,3.0462556228060888e-06
2 Reis 5:19,0.000561000561000561,9.21623476896261e-05,9.536608498710205e-06
Isaías 13:14,0.000462000462000462,9.215695270405092e-05,6.9857438519487834e-06
Ester 10:2,0.000429000429000429,9.214423110543213e-05,6.0044899159327225e-05
Marcos 1:28,0.000429000429000429,9.214177100310611e-05,1.2570546503179763e-05
Lucas 9:39,0.000462000462000462,9.20785538588072e-05,5.8725436224819585e-06
Gênesis 21:30,0.00019800019800019799,9.204516298948816e-05,4.865660070691555e-06
2 Reis 5:22,0.00066000066000066,9.201268274765375e-05,0.0001007127312322778
Jeremias 22:25,0.00033000033000033,9.200731411734493e-05,3.2298331855540546e-05
Ester 6:12,0.000693000693000693,9.200084825317048e-05,7.970228540249049e-05
1 Reis 21:15,0.000231000231000231,9.196799365473206e-05,3.586039588526514e-06
2 Reis 22:4,0.000627000627000627,9.194766485470493e-05,0.00020848414556592112
Gênesis 11:27,0.000429000429000429,9.19256694805154e-05,2.8622213333449845e-05
Deuteronômio 18:7,6.6000066000066e-05,9.1887600423943e-05,3.52660151452388e-06
Êxodo 9:12,0.000297000297000297,9.187865390632928e-05,5.44854778927e-07
Levítico 10:13,0.00033000033000033,9.182630702998691e-05,2.39082983120912e-05
Jó 30:6,0.000165000165000165,9.181989574670138e-05,8.854103601867248e-07
Gênesis 11:32,6.6000066000066e-05,9.176425437355085e-05,0.0
Jeremias 21:6,0.000924000924000924,9.175186691081761e-05,1.8546029583032403e-05
Eclesiastes 1:6,0.00039600039600039597,9.172856260890028e-05,2.1498807213540873e-05
Lucas 7:36,0.000264000264000264,9.16838681341548e-05,2.3502259920413655e-06
Gênesis 45:6,0.000495000495000495,9.161779367583385e-05,0.00014069406755276584
Ezequiel 33:29,0.000759000759000759,9.160739853156523e-05,0.00014385448275199664
Jó 5:27,0.000495000495000495,9.159167674959329e-05,2.264306057530428e-05
2 Crônicas 35:6,0.00066000066000066,9.15771251367378e-05,5.218512809400368e-05
1 Reis 5:9,0.00033000033000033,9.15489422049788e-05,1.4315430423771514e-05
1 Reis 3:1,0.00066000066000066,9.150612806396006e-05,0.00021817770339845285
1 Crônicas 13:12,0.00039600039600039597,9.149762720039058e-05,6.552368035585727e-06
Provérbios 22:7,0.000627000627000627,9.14553078552707e-05,1.850169272780083e-05
Atos 10:12,0.000264000264000264,9.143365812654374e-05,6.209921955504608e-05
1 Coríntios 11:9,0.000165000165000165,9.142821298703858e-05,1.3620765053332046e-06
1 Reis 10:14,0.000231000231000231,9.141551163577195e-05,1.5994637298775438e-05
Marcos 16:13,0.000231000231000231,9.141045749589643e-05,3.441835612293932e-06
Mateus 23:20,3.3000033000033e-05,9.138285576095613e-05,0.0
Daniel 2:3,0.000297000297000297,9.134295824852744e-05,1.267298939183428e-06
João 2:15,0.000165000165000165,9.130374256003808e-05,4.639246264861654e-07
Gênesis 44:33,0.00033000033000033,9.12370936306092e-05,4.265816109648074e-05
Números 2:24,0.000264000264000264,9.122974110902783e-05,1.1274856780682392e-05
Números 2:31,0.000231000231000231,9.122974110902783e-05,3.079450527718719e-05
Deuteronômio 12:29,0.000264000264000264,9.122698221682552e-05,5.765835309432415e-06
Lucas 11:30,0.000231000231000231,9.121696900441153e-05,3.765115530841915e-06
Provérbios 19:4,0.00033000033000033,9.113674267509886e-05,3.653011753377261e-05
Salmos 88:12,0.00039600039600039597,9.111732844874666e-05,3.638371016228975e-05
Lucas 22:9,3.3000033000033e-05,9.110703391507904e-05,0.0
Ezequiel 38:6,0.00033000033000033,9.102722317825694e-05,7.606445218964113e-06
Juízes 8:20,0.00019800019800019799,9.09844176940336e-05,1.4470422172678424e-06
Êxodo 39:36,0.00019800019800019799,9.095735343600035e-05,4.331151779966381e-06
Ester 9:15,0.000495000495000495,9.093260907402668e-05,6.216974540205956e-05
Jó 32:20,0.000231000231000231,9.091333746386144e-05,5.7258164204063534e-05
1 Reis 14:12,0.000363000363000363,9.090335583056237e-05,7.093212771403343e-05
Jeremias 40:8,0.001023001023001023,9.090009886923288e-05,0.0002633318243801584
Deuteronômio 6:23,0.000231000231000231,9.089064531595377e-05,3.1736887940955165e-06
1 Reis 8:4,0.000264000264000264,9.083787241338293e-05,1.3658113445002789e-05
2 Crônicas 28:1,0.000495000495000495,9.074964743397378e-05,0.0003068918243406592
Josué 1:11,0.000462000462000462,9.071449557208192e-05,2.317606075876924e-05
Lucas 1:38,0.000264000264000264,9.051641269593256e-05,2.73343077026907e-06
2 Reis 8:7,0.000726000726000726,9.051415526849555e-05,0.00021757924456434734
Ester 8:3,0.00039600039600039597,9.046283586418252e-05,6.654366426876409e-05
2 Samuel 18:11,9.900009900009899e-05,9.045999762435642e-05,0.0
Josué 12:7,0.000759000759000759,9.045142149531965e-05,0.00013722296590970738
1 Crônicas 24:31,0.000528000528000528,9.044058031519855e-05,6.644346126172014e-05
Marcos 9:5,0.00039600039600039597,9.040132184422928e-05,1.3433766214830668e-06
Mateus 21:2,0.000264000264000264,9.03662987636317e-05,2.5605426893770195e-06
Mateus 14:17,0.000462000462000462,9.036503041040773e-05,0.00015316575443069682
1 Crônicas 12:1,0.000462000462000462,9.03237816691206e-05,0.00013967794860174652
Esdras 8:20,0.000231000231000231,9.022373330335935e-05,5.609024400144826e-05
Josué 18:21,0.000363000363000363,9.022350521610869e-05,8.296485854953587e-05
Levítico 6:13,6.6000066000066e-05,9.013755680321255e-05,0.0
Êxodo 9:13,0.000297000297000297,9.012869663024175e-05,8.803497834537598e-06
Jó 29:25,0.000561000561000561,8.988724057793498e-05,6.929687595444565e-05
Juízes 15:15,0.000594000594000594,8.986504286613483e-05,7.833901865020205e-05
2 Samuel 24:9,0.000363000363000363,8.97900269799417e-05,3.3651931602564704e-05
1 Reis 16:11,0.00039600039600039597,8.977163398218243e-05,5.73506719739088e-06
Gênesis 14:16,0.000297000297000297,8.976316071908889e-05,4.003623679019322e-05
Êxodo 40:24,0.000627000627000627,8.973244866407154e-05,3.315148726605559e-05
Josué 21:17,0.000429000429000429,8.967959716695173e-05,1.4818539223657493e-05
Gênesis 45:2,0.00033000033000033,8.965398997031717e-05,7.1178870405164e-06
Jeremias 20:18,0.0007920007920007919,8.96043426697658e-05,2.2035687873375683e-05
Jeremias 40:4,0.000429000429000429,8.959308857525429e-05,1.6764130882324236e-05
Salmos 150:2,0.00033000033000033,8.954112171386336e-05,3.038395033657546e-06
Jeremias 41:9,0.00039600039600039597,8.952667713914898e-05,9.881219774368058e-05
Deuteronômio 3:2,0.000627000627000627,8.943887941136485e-05,6.51698201135688e-05
2 Reis 23:8,0.000363000363000363,8.939592766037471e-05,6.054124857960038e-05
Levítico 20:18,0.00039600039600039597,8.938055350670721e-05,3.881070740388271e-05
1 Samuel 9:20,0.000429000429000429,8.931449010492929e-05,1.6876447770963905e-05
Lucas 7:7,0.000297000297000297,8.929854575505824e-05,4.452347976503555e-06
Josué 24:32,0.00066000066000066,8.929365307308395e-05,4.890704420027537e-05
Deuteronômio 28:6,0.00033000033000033,8.927891769651232e-05,2.051321334631881e-05
1 Reis 4:1,0.000363000363000363,8.92762857227548e-05,3.121692787940059e-05
Êxodo 6:11,0.000264000264000264,8.924244142444471e-05,7.822931582057849e-06
1 Reis 17:17,0.000561000561000561,8.923719636329105e-05,2.137206528463312e-05
1 Crônicas 18:13,0.00066000066000066,8.923321664705416e-05,8.309390999191664e-05
Levítico 22:12,9.900009900009899e-05,8.920728866501267e-05,3.3073877689958635e-05
Lucas 5:13,0.000561000561000561,8.919720472331387e-05,4.4176759682154455e-06
Gênesis 41:57,0.000363000363000363,8.917326374527265e-05,8.875428205101745e-05
2 Samuel 2:11,0.000462000462000462,8.915119074866502e-05,3.724076421565828e-05
Neemias 13:13,0.000726000726000726,8.914310526289285e-05,0.0001221922286050754
Neemias 1:1,0.000462000462000462,8.91274705071308e-05,0.0002161314001130571
Levítico 25:55,0.000495000495000495,8.909583085838104e-05,6.500428377675937e-06
Jeremias 42:12,0.000165000165000165,8.908684948767128e-05,2.2785874076144272e-07
Êxodo 38:3,0.000264000264000264,8.908562351313102e-05,5.47857340625796e-07
Gênesis 7:14,0.00019800019800019799,8.905960516390975e-05,7.569386687045818e-06
Esdras 8:36,0.000363000363000363,8.899822965826607e-05,2.368620415366326e-05
Ezequiel 30:15,0.000165000165000165,8.896928521698505e-05,3.7419563301552907e-07
Levítico 7:7,0.000264000264000264,8.894232245328246e-05,1.6185389391329478e-05
Mateus 8:33,0.00019800019800019799,8.892572010774948e-05,5.242240258737399e-06
Levítico 5:11,0.0007920007920007919,8.88636960407883e-05,7.594651037573028e-05
Esdras 5:3,0.000495000495000495,8.884000818703099e-05,4.969733353899429e-05
Ezequiel 12:9,0.000297000297000297,8.879161427302864e-05,5.030295620121303e-06
Jó 33:25,0.000264000264000264,8.878968596290235e-05,6.1441686226624554e-06
Mateus 14:36,0.000627000627000627,8.87499554838838e-05,1.4477424013230824e-05
1 Samuel 24:7,0.000165000165000165,8.861709135845076e-05,1.4440121471218655e-07
Lucas 8:45,0.000297000297000297,8.861571321887524e-05,5.876679646877289e-06
Números 1:17,0.000132000132000132,8.860284097271455e-05,7.06851106160328e-06
2 Samuel 1:17,0.00039600039600039597,8.855701471036506e-05,2.3399926143153915e-05
Gênesis 31:12,0.00039600039600039597,8.852118471165832e-05,2.3673469287812286e-05
Gênesis 30:26,0.00033000033000033,8.851645005503785e-05,6.30532687090237e-05
2 Samuel 5:25,0.000231000231000231,8.848328384640065e-05,8.691254602260089e-06
Ezequiel 26:10,0.000495000495000495,8.84787510651558e-05,2.103541486426555e-05
1 Reis 13:30,0.00019800019800019799,8.838819559629068e-05,2.1038077182207693e-06
Jó 6:9,0.000726000726000726,8.835053617433166e-05,1.6750267261507068e-05
Levítico 13:1,0.000165000165000165,8.833644861403793e-05,0.0
Juízes 16:10,0.00033000033000033,8.833014710298588e-05,0.0001069574475946187
Jó 13:19,0.00039600039600039597,8.831135474136581e-05,3.030430664566924e-05
1 Reis 10:27,0.000429000429000429,8.829674969943512e-05,1.196406127839653e-05
Êxodo 37:17,0.000693000693000693,8.826937099225241e-05,6.549024425645707e-05
2 Crônicas 35:20,0.00019800019800019799,8.826467112845066e-05,2.9575516844462897e-06
Salmos 74:6,0.00019800019800019799,8.824291936343116e-05,4.291490846335197e-05
1 Crônicas 13:10,0.00039600039600039597,8.823187997949136e-05,2.4688836333000895e-05
1 Reis 7:48,0.001122001122001122,8.818697965862032e-05,0.00019679602586988328
Números 22:29,0.00019800019800019799,8.81540839833476e-05,2.0909900571660466e-06
1 Samuel 13:23,0.000528000528000528,8.815370801330857e-05,4.936056532872793e-05
Gênesis 1:12,0.000297000297000297,8.813557687468487e-05,3.353987685875609e-05
Eclesiastes 2:20,0.000297000297000297,8.810900611475948e-05,2.8382572466517043e-06
1 Samuel 30:22,0.000462000462000462,8.809125045173935e-05,2.097914341092159e-05
Provérbios 28:19,0.000429000429000429,8.805936539710398e-05,9.315281720528197e-06
Gênesis 50:3,0.000231000231000231,8.79912388598581e-05,5.032141224583043e-06
Josué 11:22,0.000561000561000561,8.79669097065837e-05,8.163481876262599e-05
Neemias 13:30,0.000165000165000165,8.796274127253574e-05,8.745038010730934e-06
Levítico 5:16,0.0007920007920007919,8.795053525661726e-05,0.00016898878882666454
Ezequiel 30:4,0.00066000066000066,8.790822720498204e-05,2.7911417480386955e-05
Ester 8:5,0.000495000495000495,8.780480542987444e-05,0.0006438916230201909
Êxodo 25:30,0.00066000066000066,8.77879082426561e-05,8.445719261921844e-05
Cânticos 2:12,0.000528000528000528,8.777551070012598e-05,3.790213528469449e-06
2 Reis 6:9,0.00039600039600039597,8.771307647012772e-05,8.399909991260336e-05
Jeremias 10:1,0.000462000462000462,8.768187248351233e-05,1.8653758905853675e-06
Mateus 5:31,0.000429000429000429,8.767161878971011e-05,4.159807896531956e-06
Êxodo 10:22,0.000363000363000363,8.76456719841892e-05,1.3167337421836709e-06
Gênesis 28:8,0.000363000363000363,8.760617085384344e-05,9.131969021467304e-05
Jeremias 35:5,0.000165000165000165,8.752195926099382e-05,1.8049869479907126e-05
Jó 19:14,0.000363000363000363,8.748570870341513e-05,1.5747453518042724e-05
2 Samuel 3:12,0.000462000462000462,8.746011499860967e-05,7.699369867629224e-05
2 Samuel 12:23,0.00019800019800019799,8.745605833175678e-05,4.393226888481911e-07
Esdras 5:6,0.00039600039600039597,8.74373468163381e-05,1.4803792458860799e-05
Provérbios 21:17,0.00033000033000033,8.740915733542919e-05,6.4152455148386335e-06
Habacuque 1:11,0.000264000264000264,8.73987915431415e-05,1.2239100895897815e-06
Marcos 1:26,0.00033000033000033,8.739489603113146e-05,7.197252853437301e-07
Êxodo 22:10,0.000231000231000231,8.737079655432808e-05,6.962536722209547e-07
Gênesis 10:18,0.000495000495000495,8.734536764681123e-05,6.400451444006758e-05
Ezequiel 16:23,0.00039600039600039597,8.730187518153098e-05,1.3048560236578856e-05
Zacarias 7:8,6.6000066000066e-05,8.726741660178088e-05,0.0
Juízes 16:30,0.000759000759000759,8.725893493710018e-05,0.00012238718027900421
Josué 9:17,0.000693000693000693,8.719050295368404e-05,9.536386603699658e-05
Provérbios 8:16,3.3000033000033e-05,8.718302594330101e-05,0.0
Números 28:17,0.00033000033000033,8.717958432495825e-05,1.4849857084752655e-06
Salmos 56:7,0.00039600039600039597,8.717716490640305e-05,1.9010620584617517e-06
1 Reis 15:25,0.000363000363000363,8.716601069282382e-05,0.0001013855308981276
Jeremias 28:12,0.000231000231000231,8.715653752026796e-05,5.4522493162557494e-05
Levítico 8:8,0.000429000429000429,8.715307673151486e-05,2.6586943727982482e-05
2 Reis 10:27,0.000495000495000495,8.712157633126153e-05,3.166669634304156e-05
Salmos 100:2,0.000528000528000528,8.711958783066338e-05,5.029003251847117e-06
Jó 3:19,0.000429000429000429,8.707767604906698e-05,2.90701233194944e-06
Josué 15:47,0.000495000495000495,8.705527729105971e-05,2.6781642548580346e-05
Números 9:1,0.000264000264000264,8.705177904745868e-05,1.1552599137156448e-05
Êxodo 40:27,0.000132000132000132,8.704590585172514e-05,1.5806468410684942e-06
Números 11:22,0.00033000033000033,8.694160409164202e-05,1.865827381277214e-05
Jó 6:26,0.000726000726000726,8.686046880002173e-05,2.2690742746693513e-05
Miquéias 1:15,0.000594000594000594,8.685913918876077e-05,0.00022327537659247196
Atos 27:41,0.00039600039600039597,8.683686126700892e-05,2.594502304414874e-05
Provérbios 7:13,0.000627000627000627,8.673919460071549e-05,6.398578924563184e-05
1 Crônicas 12:37,0.000297000297000297,8.673101668260634e-05,3.5294559330428644e-05
Atos 24:20,9.900009900009899e-05,8.663546244711685e-05,0.0
Atos 25:15,0.000264000264000264,8.66290175933574e-05,4.4614270017899634e-06
Mateus 13:53,0.000132000132000132,8.662116137736592e-05,7.677351310378914e-07
Jó 41:2,0.00019800019800019799,8.654026327260453e-05,7.144945841549158e-07
1 Reis 18:14,9.900009900009899e-05,8.65089716990532e-05,3.514049380554071e-07
2 Samuel 5:12,0.00033000033000033,8.650761550459161e-05,4.8119833307003295e-06
Números 15:19,0.000264000264000264,8.65016090738807e-05,2.9972970454732753e-06
Marcos 15:36,0.000231000231000231,8.645072432273446e-05,1.098970252807719e-06
Josué 22:9,0.00039600039600039597,8.643682798479639e-05,5.440281501621173e-05
Isaías 32:12,0.000363000363000363,8.641908993324324e-05,1.64674366306328e-05
Levítico 14:50,3.3000033000033e-05,8.630762128334115e-05,0.0
1 Crônicas 26:5,6.6000066000066e-05,8.630385556644205e-05,3.19367588265077e-07
Jeremias 52:15,0.000231000231000231,8.628117803288287e-05,5.843568878159298e-06
Neemias 12:28,0.000264000264000264,8.627652058182144e-05,1.844480433222029e-05
1 Reis 22:5,0.0007920007920007919,8.627112173296239e-05,3.899616861704044e-05
Salmos 124:2,0.000297000297000297,8.621452830171453e-05,1.794998579247916e-05
Levítico 22:4,0.000693000693000693,8.618442055471857e-05,4.845141203546676e-05
Êxodo 16:34,0.000627000627000627,8.615989691557072e-05,2.7594421494376003e-05
Números 2:32,0.000363000363000363,8.613444112934347e-05,5.510757014212977e-06
Jeremias 27:1,0.000297000297000297,8.613246595375329e-05,9.428330767289718e-06
1 Crônicas 12:39,0.000165000165000165,8.61157299536573e-05,1.589187381861453e-05
João 19:32,0.000165000165000165,8.609183822635366e-05,2.491883338747963e-06
Marcos 14:2,0.00039600039600039597,8.602091524734501e-05,1.5241385815824809e-06
Jeremias 46:23,0.000297000297000297,8.600579446707202e-05,3.0451712241887616e-06
Ezequiel 43:14,6.6000066000066e-05,8.586267853046626e-05,0.0
Gênesis 30:25,0.000561000561000561,8.585543658325472e-05,7.082630377777151e-05
Jó 7:14,0.000297000297000297,8.584768918285862e-05,1.6811205009628888e-06
Neemias 10:38,0.00039600039600039597,8.58035667288977e-05,4.139981528823686e-06
Gênesis 44:13,0.000264000264000264,8.578305537618301e-05,7.826907568559228e-06
Números 6:12,0.000429000429000429,8.576707510937878e-05,3.500975272255117e-05
2 Samuel 24:25,0.000528000528000528,8.576175090290663e-05,4.623152685710785e-05
Ezequiel 41:13,0.00019800019800019799,8.574298675792902e-05,2.404626479545441e-05
2 Crônicas 5:10,0.000561000561000561,8.571597203338076e-05,9.70471123470492e-06
Juízes 18:22,3.3000033000033e-05,8.569158855098005e-05,0.0
Juízes 16:22,0.00019800019800019799,8.569158855098005e-05,2.042296064240698e-07
Levítico 13:47,0.00033000033000033,8.568124115395222e-05,1.2976228628176788e-06
Gênesis 27:35,0.00039600039600039597,8.561572383259017e-05,0.00014971598403417505
Josué 15:7,0.000528000528000528,8.558397509089119e-05,0.00021795914615511478
Jeremias 4:29,0.000495000495000495,8.556793881464205e-05,1.9288799907379137e-05
1 Samuel 1:7,0.000165000165000165,8.556630235335165e-05,3.26260889100273e-05
Jó 32:9,0.000429000429000429,8.553801448653634e-05,1.2622766900076091e-05
Gênesis 40:21,0.000165000165000165,8.552470494457848e-05,1.9817523579338103e-06
Gênesis 27:31,0.000132000132000132,8.545079705137857e-05,0.0
Êxodo 30:26,0.00039600039600039597,8.540490574332806e-05,1.1209842571484548e-05
Êxodo 1:20,0.00066000066000066,8.536870741430727e-05,9.563677453770795e-05
1 Crônicas 19:6,0.000891000891000891,8.536645144372242e-05,0.00018398257044075427
Marcos 9:21,0.000594000594000594,8.536558922379638e-05,3.493271810567364e-05
Deuteronômio 3:12,0.000825000825000825,8.535874352861883e-05,3.7819991437490196e-05
Isaías 10:31,0.000132000132000132,8.535790812841271e-05,5.3797863199502735e-05
Juízes 21:4,0.000462000462000462,8.535437893516859e-05,1.53279310543194e-05
Josué 10:22,0.00019800019800019799,8.534789586387055e-05,9.538776857214685e-07
Zacarias 5:9,0.000297000297000297,8.529142590589625e-05,3.7293772044806257e-06
Êxodo 35:6,0.000363000363000363,8.525749007398493e-05,1.530588740414459e-05
Esdras 6:2,0.000165000165000165,8.524465343838386e-05,4.290110315794403e-07
Provérbios 15:21,0.00039600039600039597,8.510569756889085e-05,1.2672068688851075e-05
2 Samuel 16:9,0.000627000627000627,8.509437303767366e-05,5.287641214842147e-05
Levítico 4:21,0.000561000561000561,8.509353517018117e-05,3.151130475424708e-06
Provérbios 21:12,0.000825000825000825,8.501726240175864e-05,5.073268681008006e-05
Êxodo 13:4,0.00033000033000033,8.499171354002779e-05,2.6048498420880014e-06
2 Samuel 12:26,0.000528000528000528,8.49906783953621e-05,6.804364362956903e-05
Ezequiel 19:9,0.000363000363000363,8.498303234851545e-05,2.0539265673468096e-05
Gênesis 21:15,0.000297000297000297,8.498087228673933e-05,2.487029370940962e-05
Juízes 6:28,6.6000066000066e-05,8.491895839501746e-05,0.0
Deuteronômio 17:11,0.000528000528000528,8.489761557739172e-05,9.354739740415638e-06
Êxodo 40:18,0.000528000528000528,8.485818297366693e-05,6.387489453679246e-05
Daniel 9:1,0.00033000033000033,8.482667285557574e-05,1.2254777628432557e-05
1 Crônicas 26:28,0.00019800019800019799,8.481251839073157e-05,2.48399728354413e-05
Gênesis 21:18,0.000264000264000264,8.479443632898849e-05,4.890584431866352e-06
Daniel 2:49,0.000495000495000495,8.477622578953852e-05,0.00011809365046723022
1 Crônicas 1:32,0.000759000759000759,8.474746537012858e-05,0.0003287618637583181
1 Samuel 24:16,0.00033000033000033,8.473526850200994e-05,1.354275450376722e-05
Ezequiel 28:11,3.3000033000033e-05,8.472383481978982e-05,0.0
Números 5:31,0.00033000033000033,8.469046122916837e-05,9.904214692391056e-06
1 Samuel 14:19,0.000231000231000231,8.469022419739732e-05,1.0837096775234583e-05
Gênesis 33:15,0.000363000363000363,8.468512575037705e-05,1.6949496306872922e-05
Marcos 9:27,0.000363000363000363,8.467312812729617e-05,1.887522065748046e-06
Levítico 20:14,0.000363000363000363,8.465837550556082e-05,3.123818775820396e-05
1 Crônicas 4:18,0.000363000363000363,8.465543976510763e-05,0.00017918848221188543
Amós 2:16,0.000231000231000231,8.463970792871105e-05,8.112112702686826e-05
2 Crônicas 9:25,0.000297000297000297,8.460114314799094e-05,1.7139333997478568e-06
2 Crônicas 11:14,0.000429000429000429,8.459349351365485e-05,0.00017415094570598396
2 Samuel 19:37,0.000561000561000561,8.458521963675603e-05,6.37529941236215e-05
Números 35:12,0.000429000429000429,8.457517895914016e-05,6.6570570215306696e-06
Juízes 1:31,0.000264000264000264,8.447141083203095e-05,1.7686651023204424e-05
Jeremias 34:5,0.000429000429000429,8.446276048726296e-05,1.0412928530404943e-05
Êxodo 14:2,0.000429000429000429,8.446046071704083e-05,5.0337155989205395e-05
Lamentações 3:9,0.000264000264000264,8.440407273282215e-05,5.413779004599405e-06
Deuteronômio 28:55,0.000165000165000165,8.431573474791843e-05,1.9733977215489414e-06
Ester 5:9,0.000759000759000759,8.43123171147261e-05,2.279695765867142e-05
1 Samuel 23:15,0.000132000132000132,8.427238372872113e-05,0.0
Daniel 11:43,0.00033000033000033,8.426575714288479e-05,1.2692781571943671e-05
Ester 3:7,0.000594000594000594,8.42314829560139e-05,7.99971785488368e-05
Lucas 5:18,0.000231000231000231,8.420247756635779e-05,1.5605120327775978e-06
2 Samuel 22:26,9.900009900009899e-05,8.419454778522593e-05,0.0
2 Reis 17:28,0.00019800019800019799,8.417572933689796e-05,6.704574673800003e-06
Êxodo 2:18,0.000363000363000363,8.417202935481619e-05,5.354925784020109e-06
Lucas 2:42,9.900009900009899e-05,8.416885261908304e-05,0.0
Ester 1:7,0.000264000264000264,8.415756374840194e-05,7.527480974342583e-06
Números 8:17,0.00066000066000066,8.412023957588452e-05,8.642471520696452e-05
Salmos 129:7,0.000165000165000165,8.411619939787428e-05,4.116496113303155e-05
Salmos 105:21,0.000231000231000231,8.410254868472529e-05,2.397325880930365e-06
Ezequiel 40:28,0.000231000231000231,8.40565837764e-05,6.909362385704434e-05
Lucas 1:14,0.000297000297000297,8.403870140280552e-05,7.869030751583782e-05
Levítico 18:20,0.000627000627000627,8.402836266997135e-05,1.4621203258800935e-05
Jeremias 52:18,0.001155001155001155,8.402571253641894e-05,0.00029755147395120376
Jó 33:7,0.000264000264000264,8.402436319855067e-05,4.1668082764151304e-06
Ezequiel 29:7,0.00033000033000033,8.399667413154282e-05,7.66944911837856e-06
Gênesis 26:29,0.000363000363000363,8.393837460356692e-05,4.951004842265199e-06
Salmos 104:8,0.000165000165000165,8.390940233752118e-05,3.198557888772727e-05
João 2:10,0.000297000297000297,8.387862875602493e-05,4.645679157327434e-06
Neemias 2:20,0.0007920007920007919,8.384975674271213e-05,2.914166309677614e-05
Gênesis 44:27,0.000363000363000363,8.380845601655013e-05,6.013105498817944e-05
Êxodo 40:28,0.000363000363000363,8.379590308657269e-05,4.069042508378511e-05
Juízes 7:5,6.6000066000066e-05,8.376970229923108e-05,0.0
1 Crônicas 3:1,0.000429000429000429,8.376019180039701e-05,0.00013409706186665182
1 Reis 11:43,0.001122001122001122,8.363926509853822e-05,0.00045777397211613935
Números 13:6,0.000627000627000627,8.359825690832405e-05,8.885791235535867e-05
Êxodo 32:26,0.000429000429000429,8.357101202004699e-05,0.00011099158624188604
3 João 1:13,9.900009900009899e-05,8.354533770602612e-05,0.0
Jó 31:8,0.000495000495000495,8.354366503735535e-05,4.9343782215417207e-05
2 Samuel 13:20,0.000264000264000264,8.352376100817476e-05,9.740457786307445e-05
João 4:47,0.000594000594000594,8.352260546500875e-05,2.1999812126853564e-05
Salmos 7:5,0.000594000594000594,8.349298865446429e-05,1.4835069676992623e-05
1 Reis 12:13,0.000726000726000726,8.34627138492104e-05,0.00013336115185002826
Números 3:41,0.00033000033000033,8.344247613532605e-05,1.7077924386909258e-05
Levítico 10:12,0.000561000561000561,8.343202749163173e-05,6.420950619211148e-05
Gênesis 25:19,0.00019800019800019799,8.33952592292615e-05,1.7767429859197765e-05
Lucas 22:59,0.000231000231000231,8.339009473856453e-05,1.0195759902011434e-05
Jeremias 27:13,0.000429000429000429,8.337768702671942e-05,3.240922286803688e-06
2 Crônicas 9:4,0.000726000726000726,8.336977380375849e-05,7.023923392896556e-05
Eclesiastes 2:9,0.00033000033000033,8.33086572297795e-05,5.999179057869398e-06
